anomaly_row_id,base_record_id,anomaly_type,source_dataset,source_split,mutation_description
866,synth_1957,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
867,synth_4705,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
868,synth_8108,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
869,synth_11376,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
870,synth_14606,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
871,synth_10708,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
872,synth_9815,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
873,synth_6840,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
874,synth_14913,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
875,synth_6864,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
876,synth_6793,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
877,synth_3156,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
878,synth_7308,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
879,synth_13940,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
880,synth_6239,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
881,synth_40,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
882,synth_7697,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
883,synth_5775,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
884,synth_5384,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
885,synth_12071,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
886,synth_519,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
887,synth_11622,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
888,synth_14222,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
889,synth_2468,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
890,synth_5723,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
891,synth_1303,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
892,synth_3853,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
893,synth_4830,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
894,synth_2907,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
895,synth_1554,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
896,synth_4159,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
897,synth_4140,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
898,synth_2622,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
899,synth_10767,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
900,synth_1885,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
901,synth_10278,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
902,synth_1669,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
903,synth_8308,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
904,synth_1113,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
905,synth_4895,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
906,synth_10703,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
907,synth_14027,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
908,synth_8966,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
909,synth_12151,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
910,synth_5981,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
911,synth_14485,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
912,synth_6064,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
913,synth_8143,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
914,synth_197,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
915,synth_10386,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
916,synth_844,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
917,synth_3651,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
918,synth_8801,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
919,synth_13358,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
920,synth_1604,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
921,synth_7031,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
922,synth_2264,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
923,synth_6513,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
924,synth_1793,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
925,synth_7296,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
926,synth_48,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
927,synth_13082,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
928,synth_14444,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
929,synth_4800,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
930,synth_12230,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
931,synth_4718,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
932,synth_10744,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
933,synth_57,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
934,synth_9725,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
935,synth_2594,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
936,synth_2448,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
937,synth_12645,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
938,synth_10132,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
939,synth_1750,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
940,synth_10319,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
941,synth_10342,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
942,synth_7077,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
943,synth_5300,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
944,synth_9384,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
945,synth_9347,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
946,synth_3150,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
947,synth_12279,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
948,synth_14480,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
949,synth_9263,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
950,synth_3116,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
951,synth_9373,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
952,synth_14426,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
953,synth_10485,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
954,synth_1799,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
955,synth_6725,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
956,synth_2336,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
957,synth_9969,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
958,synth_6635,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
959,synth_13766,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
960,synth_13994,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
961,synth_12908,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
962,synth_1191,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
963,synth_14971,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
964,synth_2661,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
965,synth_5280,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
966,synth_2619,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
967,synth_10264,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
968,synth_9751,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
969,synth_9816,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
970,synth_12800,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
971,synth_10696,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
972,synth_10586,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
973,synth_439,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
974,synth_185,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
975,synth_11456,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
976,synth_10175,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
977,synth_3460,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
978,synth_14626,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
979,synth_1783,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
980,synth_14180,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
981,synth_2283,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
982,synth_4280,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
983,synth_1167,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
984,synth_5197,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
985,synth_5612,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
986,synth_12607,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
987,synth_14896,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
988,synth_1815,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
989,synth_13044,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
990,synth_1041,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
991,synth_5079,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
992,synth_7701,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
993,synth_903,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
994,synth_11027,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
995,synth_9176,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
996,synth_483,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
997,synth_2285,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
998,synth_1790,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
999,synth_13848,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
