row_id,timestamp,user_id,activity,session_id,anomaly_type,risk_level
428,2025-01-10 12:37:30,52,Cari Berkas,S715C8F854D529E8A,Normal,Normal
429,2025-01-10 12:39:47,52,Logout,S715C8F854D529E8A,Normal,Normal
430,2025-01-10 15:29:42,51,Login,S2A35295E99FEA79B,Normal,Normal
431,2025-01-10 15:31:17,51,Lihat Perkara,S2A35295E99FEA79B,Normal,Normal
432,2025-01-10 15:33:24,51,Cari Berkas,S2A35295E99FEA79B,Normal,Normal
433,2025-01-10 15:34:51,51,Logout,S2A35295E99FEA79B,Normal,Normal
438,2025-01-11 09:32:43,43,Login,S478F8CAD0BCC9032,Normal,Normal
439,2025-01-11 09:35:27,43,Lihat Perkara,S478F8CAD0BCC9032,Normal,Normal
440,2025-01-11 09:37:28,43,Cari Berkas,S478F8CAD0BCC9032,Normal,Normal
441,2025-01-11 09:39:18,43,Logout,S478F8CAD0BCC9032,Normal,Normal
462,2025-01-11 16:37:40,20,Login,SF7102C896B7CBB92,Normal,Normal
463,2025-01-11 16:38:26,20,Lihat Perkara,SF7102C896B7CBB92,Normal,Normal
464,2025-01-11 16:40:34,20,Cari Berkas,SF7102C896B7CBB92,Normal,Normal
465,2025-01-11 16:42:48,20,Logout,SF7102C896B7CBB92,Normal,Normal
467,2025-01-12 04:39:17,50,Login,SF14EF0FE184364F5,login_luar_jam,Low
468,2025-01-12 05:32:24,52,Login,SF58F56A031116B6A,login_luar_jam,Low
469,2025-01-12 07:43:25,86,Login,SB6646199ED25459E,Normal,Normal
470,2025-01-12 07:44:38,86,Lihat Perkara,SB6646199ED25459E,aktivitas_terlalu_cepat,Medium
471,2025-01-12 07:47:03,86,Cari Berkas,SB6646199ED25459E,Normal,Normal
472,2025-01-12 07:48:31,86,Logout,SB6646199ED25459E,Normal,Normal
473,2025-01-12 08:12:31,69,Login,S4C546B59F42AD9B5,Normal,Normal
474,2025-01-12 08:14:31,69,Lihat Perkara,S4C546B59F42AD9B5,aktivitas_terlalu_cepat,Medium
475,2025-01-12 08:15:36,69,Cari Berkas,S4C546B59F42AD9B5,Normal,Normal
476,2025-01-12 08:16:20,69,Logout,S4C546B59F42AD9B5,Normal,Normal
477,2025-01-12 08:34:34,52,Lihat Perkara,SF58F56A031116B6A,Normal,Normal
478,2025-01-12 08:36:20,52,Cari Berkas,SF58F56A031116B6A,Normal,Normal
479,2025-01-12 08:37:48,52,Logout,SF58F56A031116B6A,Normal,Normal
480,2025-01-12 09:16:34,67,Login,S2F132A6D2AD55C0B,Normal,Normal
481,2025-01-12 09:17:44,67,Lihat Perkara,S2F132A6D2AD55C0B,Normal,Normal
482,2025-01-12 09:20:43,67,Cari Berkas,S2F132A6D2AD55C0B,Normal,Normal
483,2025-01-12 09:21:57,67,Logout,S2F132A6D2AD55C0B,Normal,Normal
484,2025-01-12 10:56:25,80,Login,S7BA843A3E7034C12,Normal,Normal
485,2025-01-12 10:58:11,80,Lihat Perkara,S7BA843A3E7034C12,Normal,Normal
486,2025-01-12 11:00:42,80,Cari Berkas,S7BA843A3E7034C12,Normal,Normal
487,2025-01-12 11:03:15,80,Logout,S7BA843A3E7034C12,Normal,Normal
488,2025-01-12 11:19:59,25,Login,S5F4EB06FB181BA83,Normal,Normal
489,2025-01-12 11:20:51,25,Lihat Perkara,S5F4EB06FB181BA83,Normal,Normal
490,2025-01-12 11:21:25,25,Cari Berkas,S5F4EB06FB181BA83,Normal,Normal
491,2025-01-12 11:24:07,25,Logout,S5F4EB06FB181BA83,Normal,Normal
492,2025-01-12 12:25:53,43,Login,S00E3A026D5B6DE85,Normal,Normal
493,2025-01-12 12:28:01,43,Lihat Perkara,S00E3A026D5B6DE85,Normal,Normal
494,2025-01-12 12:30:01,56,Login,S8329BD1A6CD6CEDF,Normal,Normal
495,2025-01-12 12:30:30,43,Cari Berkas,S00E3A026D5B6DE85,Normal,Normal
496,2025-01-12 12:31:21,56,Lihat Perkara,S8329BD1A6CD6CEDF,durasi_tidak_wajar,Medium
497,2025-01-12 12:32:28,43,Logout,S00E3A026D5B6DE85,Normal,Normal
498,2025-01-12 12:33:28,56,Cari Berkas,S8329BD1A6CD6CEDF,aktivitas_terlalu_cepat,Medium
499,2025-01-12 12:34:29,56,Logout,S8329BD1A6CD6CEDF,Normal,Normal
500,2025-01-12 12:41:48,50,Lihat Perkara,SF14EF0FE184364F5,Normal,Normal
501,2025-01-12 12:43:47,50,Cari Berkas,SF14EF0FE184364F5,Normal,Normal
502,2025-01-12 12:45:41,50,Logout,SF14EF0FE184364F5,Normal,Normal
506,2025-01-12 14:24:42,33,Login,S089518865B8BA6A7,Normal,Normal
507,2025-01-12 14:26:01,33,Lihat Perkara,S089518865B8BA6A7,Normal,Normal
508,2025-01-12 14:26:56,33,Cari Berkas,S089518865B8BA6A7,Normal,Normal
509,2025-01-12 14:27:43,33,Logout,S089518865B8BA6A7,Normal,Normal
510,2025-01-12 14:39:11,85,Login,SD6027E8297FE0542,Normal,Normal
511,2025-01-12 14:40:00,85,Lihat Perkara,SD6027E8297FE0542,Normal,Normal
512,2025-01-12 14:41:10,85,Lihat Berkas,SD6027E8297FE0542,Normal,Normal
513,2025-01-12 14:41:54,85,Input Berkas,SD6027E8297FE0542,Normal,Normal
514,2025-01-12 14:41:56,42,Login,S362465C10DD8063B,Normal,Normal
515,2025-01-12 14:43:15,42,Lihat Perkara,S362465C10DD8063B,Normal,Normal
516,2025-01-12 14:44:01,85,Verifikasi,SD6027E8297FE0542,Normal,Normal
517,2025-01-12 14:44:29,42,Cari Berkas,S362465C10DD8063B,Normal,Normal
518,2025-01-12 14:44:47,85,Logout,SD6027E8297FE0542,Normal,Normal
519,2025-01-12 14:47:21,42,Logout,S362465C10DD8063B,Normal,Normal
524,2025-01-13 07:31:28,41,Login,S4BCD6E4D24E11716,Normal,Normal
525,2025-01-13 07:34:24,41,Lihat Perkara,S4BCD6E4D24E11716,Normal,Normal
526,2025-01-13 07:37:18,41,Cari Berkas,S4BCD6E4D24E11716,Normal,Normal
527,2025-01-13 07:39:15,41,Logout,S4BCD6E4D24E11716,Normal,Normal
528,2025-01-13 07:51:25,30,Login,S3895C13CF262975A,Normal,Normal
529,2025-01-13 07:53:28,30,Lihat Perkara,S3895C13CF262975A,Normal,Normal
530,2025-01-13 07:55:49,30,Cari Berkas,S3895C13CF262975A,Normal,Normal
531,2025-01-13 07:58:39,30,Logout,S3895C13CF262975A,Normal,Normal
536,2025-01-13 10:45:30,38,Login,S716728EEF1758208,Normal,Normal
537,2025-01-13 10:47:18,38,Lihat Perkara,S716728EEF1758208,Normal,Normal
539,2025-01-13 10:49:53,38,Cari Berkas,S716728EEF1758208,Normal,Normal
542,2025-01-13 10:52:53,38,Logout,S716728EEF1758208,Normal,Normal
544,2025-01-13 13:09:05,55,Login,S96D7AA0116052CDA,Normal,Normal
545,2025-01-13 13:10:26,55,Lihat Perkara,S96D7AA0116052CDA,Normal,Normal
546,2025-01-13 13:11:29,55,Lihat Berkas,S96D7AA0116052CDA,Normal,Normal
547,2025-01-13 13:12:15,55,Input Berkas,S96D7AA0116052CDA,Normal,Normal
548,2025-01-13 13:14:31,55,Verifikasi,S96D7AA0116052CDA,Normal,Normal
549,2025-01-13 13:15:10,55,Logout,S96D7AA0116052CDA,Normal,Normal
550,2025-01-13 14:23:35,37,Login,SA243B9AB2B0E817C,Normal,Normal
551,2025-01-13 14:26:23,37,Lihat Perkara,SA243B9AB2B0E817C,Normal,Normal
552,2025-01-13 14:28:07,37,Cari Berkas,SA243B9AB2B0E817C,Normal,Normal
553,2025-01-13 14:29:16,37,Logout,SA243B9AB2B0E817C,Normal,Normal
554,2025-01-13 15:20:06,33,Login,S599D6919E2302224,Normal,Normal
555,2025-01-13 15:21:34,33,Lihat Perkara,S599D6919E2302224,Normal,Normal
556,2025-01-13 15:22:40,33,Cari Berkas,S599D6919E2302224,Normal,Normal
557,2025-01-13 15:25:04,33,Logout,S599D6919E2302224,Normal,Normal
563,2025-01-13 16:52:06,63,Login,S8485C7A3A4FAA3D6,Normal,Normal
564,2025-01-13 16:52:21,63,Lihat Perkara,S8485C7A3A4FAA3D6,Normal,Normal
565,2025-01-13 16:54:34,63,Cari Berkas,S8485C7A3A4FAA3D6,Normal,Normal
566,2025-01-13 16:57:14,63,Logout,S8485C7A3A4FAA3D6,Normal,Normal
567,2025-01-14 09:23:57,37,Login,SA93B12CD1C24220E,Normal,Normal
568,2025-01-14 09:24:10,37,Lihat Perkara,SA93B12CD1C24220E,Normal,Normal
569,2025-01-14 09:25:51,37,Cari Berkas,SA93B12CD1C24220E,Normal,Normal
570,2025-01-14 09:27:01,37,Logout,SA93B12CD1C24220E,Normal,Normal
571,2025-01-14 09:47:31,68,Login,S03F9C74D085D5D01,Normal,Normal
572,2025-01-14 09:49:16,68,Lihat Perkara,S03F9C74D085D5D01,Normal,Normal
573,2025-01-14 09:51:38,68,Cari Berkas,S03F9C74D085D5D01,Normal,Normal
574,2025-01-14 09:54:21,68,Logout,S03F9C74D085D5D01,device_berubah,Low
575,2025-01-14 10:34:16,8,Login,S0E2BD8C9EE662C46,Normal,Normal
576,2025-01-14 10:36:42,8,Lihat Perkara,S0E2BD8C9EE662C46,Normal,Normal
577,2025-01-14 10:39:27,8,Cari Berkas,S0E2BD8C9EE662C46,aktivitas_terlalu_cepat,Medium
578,2025-01-14 10:41:14,8,Logout,S0E2BD8C9EE662C46,Normal,Normal
579,2025-01-14 12:29:54,32,Login,S218AA7C0D447C810,Normal,Normal
580,2025-01-14 12:30:26,32,Lihat Perkara,S218AA7C0D447C810,Normal,Normal
581,2025-01-14 12:32:20,32,Cari Berkas,S218AA7C0D447C810,Normal,Normal
582,2025-01-14 12:34:28,32,Logout,S218AA7C0D447C810,Normal,Normal
583,2025-01-14 13:28:57,75,Login,S1C84A0123FA5FA7F,Normal,Normal
584,2025-01-14 13:29:53,75,Lihat Perkara,S1C84A0123FA5FA7F,Normal,Normal
585,2025-01-14 13:30:04,75,Cari Berkas,S1C84A0123FA5FA7F,peminjaman_massal,High
586,2025-01-14 13:32:37,75,Logout,S1C84A0123FA5FA7F,Normal,Normal
591,2025-01-14 15:23:23,32,Login,S42A303658E9705D1,Normal,Normal
592,2025-01-14 15:25:23,32,Lihat Perkara,S42A303658E9705D1,Normal,Normal
593,2025-01-14 15:28:18,32,Cari Berkas,S42A303658E9705D1,Normal,Normal
594,2025-01-14 15:31:18,32,Logout,S42A303658E9705D1,Normal,Normal
599,2025-01-15 09:08:09,46,Login,S82FBA3D1936F88CE,Normal,Normal
600,2025-01-15 09:09:20,46,Lihat Perkara,S82FBA3D1936F88CE,Normal,Normal
601,2025-01-15 09:11:39,46,Cari Berkas,S82FBA3D1936F88CE,Normal,Normal
602,2025-01-15 09:13:56,46,Logout,S82FBA3D1936F88CE,Normal,Normal
603,2025-01-15 09:43:55,45,Login,SF1FAC66BA6F3F7AF,Normal,Normal
604,2025-01-15 09:44:52,45,Lihat Perkara,SF1FAC66BA6F3F7AF,Normal,Normal
605,2025-01-15 09:47:16,45,Cari Berkas,SF1FAC66BA6F3F7AF,Normal,Normal
606,2025-01-15 09:49:02,45,Logout,SF1FAC66BA6F3F7AF,Normal,Normal
611,2025-01-15 11:27:25,39,Login,S0A4037EB0585D67D,ip_berubah,Low
612,2025-01-15 11:29:31,39,Lihat Perkara,S0A4037EB0585D67D,Normal,Normal
613,2025-01-15 11:31:07,39,Cari Berkas,S0A4037EB0585D67D,Normal,Normal
614,2025-01-15 11:32:19,39,Logout,S0A4037EB0585D67D,Normal,Normal
615,2025-01-15 11:47:59,82,Login,S1E8C849937D9F94A,Normal,Normal
616,2025-01-15 11:49:12,82,Lihat Perkara,S1E8C849937D9F94A,Normal,Normal
617,2025-01-15 11:51:40,82,Cari Berkas,S1E8C849937D9F94A,Normal,Normal
618,2025-01-15 11:53:00,82,Logout,S1E8C849937D9F94A,Normal,Normal
619,2025-01-15 12:16:58,67,Login,S255C82C7CADEE3EC,Normal,Normal
620,2025-01-15 12:18:15,67,Lihat Perkara,S255C82C7CADEE3EC,Normal,Normal
621,2025-01-15 12:19:25,67,Cari Berkas,S255C82C7CADEE3EC,Normal,Normal
622,2025-01-15 12:22:13,67,Logout,S255C82C7CADEE3EC,Normal,Normal
623,2025-01-15 12:44:00,28,Login,S95A5286255A70768,Normal,Normal
624,2025-01-15 12:44:40,28,Lihat Perkara,S95A5286255A70768,Normal,Normal
625,2025-01-15 12:47:12,28,Cari Berkas,S95A5286255A70768,Normal,Normal
626,2025-01-15 12:47:54,28,Logout,S95A5286255A70768,Normal,Normal
627,2025-01-15 15:41:39,75,Login,S2C3E080F26971D75,Normal,Normal
628,2025-01-15 15:42:10,75,Lihat Perkara,S2C3E080F26971D75,Normal,Normal
629,2025-01-15 15:43:00,75,Cari Berkas,S2C3E080F26971D75,Normal,Normal
630,2025-01-15 15:43:41,75,Logout,S2C3E080F26971D75,Normal,Normal
639,2025-01-15 16:04:18,71,Login,SF71C82B7D0FD6ECC,Normal,Normal
640,2025-01-15 16:04:39,71,Lihat Perkara,SF71C82B7D0FD6ECC,device_berubah,Low
641,2025-01-15 16:05:46,72,Login,S6A33CC2F5C059BCE,ip_berubah,Low
642,2025-01-15 16:06:38,71,Cari Berkas,SF71C82B7D0FD6ECC,Normal,Normal
643,2025-01-15 16:06:55,72,Lihat Perkara,S6A33CC2F5C059BCE,Normal,Normal
644,2025-01-15 16:06:59,71,Logout,SF71C82B7D0FD6ECC,Normal,Normal
645,2025-01-15 16:07:06,72,Cari Berkas,S6A33CC2F5C059BCE,Normal,Normal
646,2025-01-15 16:08:03,72,Logout,S6A33CC2F5C059BCE,Normal,Normal
647,2025-01-16 08:19:07,83,Login,S512CAA25064E97F5,Normal,Normal
648,2025-01-16 08:20:31,83,Lihat Perkara,S512CAA25064E97F5,ip_berubah,Low
649,2025-01-16 08:21:12,83,Cari Berkas,S512CAA25064E97F5,Normal,Normal
650,2025-01-16 08:23:14,83,Logout,S512CAA25064E97F5,Normal,Normal
651,2025-01-16 10:11:33,20,Login,S0C38392D4FD2F1B0,Normal,Normal
652,2025-01-16 10:12:54,20,Lihat Perkara,S0C38392D4FD2F1B0,Normal,Normal
653,2025-01-16 10:13:30,20,Cari Berkas,S0C38392D4FD2F1B0,Normal,Normal
654,2025-01-16 10:15:35,20,Logout,S0C38392D4FD2F1B0,Normal,Normal
655,2025-01-16 10:25:18,71,Login,SD8CD798CF9FF6D0B,Normal,Normal
656,2025-01-16 10:27:54,71,Lihat Perkara,SD8CD798CF9FF6D0B,Normal,Normal
657,2025-01-16 10:29:18,36,Login,S2B72D6947D41CBA8,Normal,Normal
658,2025-01-16 10:30:40,71,Cari Berkas,SD8CD798CF9FF6D0B,Normal,Normal
659,2025-01-16 10:31:50,36,Lihat Perkara,S2B72D6947D41CBA8,Normal,Normal
660,2025-01-16 10:32:27,71,Logout,SD8CD798CF9FF6D0B,Normal,Normal
661,2025-01-16 10:34:17,36,Cari Berkas,S2B72D6947D41CBA8,Normal,Normal
662,2025-01-16 10:36:04,36,Logout,S2B72D6947D41CBA8,Normal,Normal
667,2025-01-16 14:33:21,34,Login,S75AD3C06A31A25C4,Normal,Normal
668,2025-01-16 14:35:09,34,Lihat Perkara,S75AD3C06A31A25C4,Normal,Normal
669,2025-01-16 14:35:46,34,Cari Berkas,S75AD3C06A31A25C4,Normal,Normal
670,2025-01-16 14:38:19,34,Logout,S75AD3C06A31A25C4,Normal,Normal
671,2025-01-16 15:22:45,73,Login,SCEA1CB7FA303A0F4,Normal,Normal
672,2025-01-16 15:25:28,73,Lihat Perkara,SCEA1CB7FA303A0F4,Normal,Normal
673,2025-01-16 15:25:53,73,Cari Berkas,SCEA1CB7FA303A0F4,Normal,Normal
674,2025-01-16 15:28:04,73,Logout,SCEA1CB7FA303A0F4,Normal,Normal
675,2025-01-16 15:39:17,41,Login,S1B5E1BE30CFC4E02,Normal,Normal
676,2025-01-16 15:40:51,41,Lihat Perkara,S1B5E1BE30CFC4E02,Normal,Normal
677,2025-01-16 15:41:49,41,Cari Berkas,S1B5E1BE30CFC4E02,Normal,Normal
678,2025-01-16 15:43:34,41,Logout,S1B5E1BE30CFC4E02,Normal,Normal
683,2025-01-17 04:24:31,22,Login,S4A01D77E87848AB0,login_luar_jam,Low
684,2025-01-17 06:16:39,71,Login,S94CBB94E80DC4CF9,login_luar_jam,Low
686,2025-01-17 08:26:03,22,Lihat Perkara,S4A01D77E87848AB0,Normal,Normal
687,2025-01-17 08:28:15,22,Cari Berkas,S4A01D77E87848AB0,Normal,Normal
688,2025-01-17 08:31:02,22,Logout,S4A01D77E87848AB0,Normal,Normal
689,2025-01-17 09:55:51,75,Login,S8F9F3F8BD5C45F4E,Normal,Normal
690,2025-01-17 09:56:35,75,Lihat Perkara,S8F9F3F8BD5C45F4E,Normal,Normal
691,2025-01-17 09:58:56,75,Cari Berkas,S8F9F3F8BD5C45F4E,Normal,Normal
692,2025-01-17 09:59:10,75,Logout,S8F9F3F8BD5C45F4E,aktivitas_terlalu_cepat,Medium
697,2025-01-17 12:18:36,71,Lihat Perkara,S94CBB94E80DC4CF9,Normal,Normal
698,2025-01-17 12:19:40,71,Cari Berkas,S94CBB94E80DC4CF9,Normal,Normal
699,2025-01-17 12:20:47,71,Logout,S94CBB94E80DC4CF9,Normal,Normal
700,2025-01-17 12:31:59,56,Login,S9927C876D8509503,Normal,Normal
701,2025-01-17 12:33:25,56,Lihat Perkara,S9927C876D8509503,Normal,Normal
702,2025-01-17 12:33:54,56,Cari Berkas,S9927C876D8509503,Normal,Normal
703,2025-01-17 12:35:20,56,Logout,S9927C876D8509503,Normal,Normal
704,2025-01-17 12:52:16,85,Login,S48CD4A2D5D441B28,device_berubah,Low
705,2025-01-17 12:54:51,85,Lihat Perkara,S48CD4A2D5D441B28,Normal,Normal
706,2025-01-17 12:55:18,85,Lihat Berkas,S48CD4A2D5D441B28,Normal,Normal
707,2025-01-17 12:57:54,85,Input Berkas,S48CD4A2D5D441B28,Normal,Normal
708,2025-01-17 12:59:01,85,Verifikasi,S48CD4A2D5D441B28,aktivitas_terlalu_cepat,Medium
709,2025-01-17 13:00:21,85,Logout,S48CD4A2D5D441B28,Normal,Normal
713,2025-01-17 13:03:43,35,Login,S486689CDB7AD86DA,Normal,Normal
715,2025-01-17 13:06:36,35,Lihat Perkara,S486689CDB7AD86DA,Normal,Normal
716,2025-01-17 13:08:41,35,Cari Berkas,S486689CDB7AD86DA,Normal,Normal
718,2025-01-17 13:10:05,35,Logout,S486689CDB7AD86DA,Normal,Normal
728,2025-01-17 15:46:30,85,Login,SF11D044ADDED21D7,Normal,Normal
729,2025-01-17 15:48:54,85,Lihat Perkara,SF11D044ADDED21D7,Normal,Normal
730,2025-01-17 15:49:05,85,Lihat Berkas,SF11D044ADDED21D7,Normal,Normal
731,2025-01-17 15:50:50,85,Input Berkas,SF11D044ADDED21D7,Normal,Normal
732,2025-01-17 15:51:58,85,Verifikasi,SF11D044ADDED21D7,Normal,Normal
733,2025-01-17 15:54:24,85,Logout,SF11D044ADDED21D7,peminjaman_massal,High
737,2025-01-18 03:32:51,26,Login,S599A20F181DCD57C,login_luar_jam,Low
738,2025-01-18 10:36:46,78,Login,S2A1B41EDFE530A7E,Normal,Normal
739,2025-01-18 10:37:27,78,Lihat Perkara,S2A1B41EDFE530A7E,Normal,Normal
740,2025-01-18 10:38:27,78,Cari Berkas,S2A1B41EDFE530A7E,Normal,Normal
741,2025-01-18 10:40:13,78,Logout,S2A1B41EDFE530A7E,Normal,Normal
742,2025-01-18 12:09:00,56,Login,SD608E6AC9CF2F216,Normal,Normal
743,2025-01-18 12:10:32,56,Lihat Perkara,SD608E6AC9CF2F216,Normal,Normal
744,2025-01-18 12:13:06,56,Cari Berkas,SD608E6AC9CF2F216,Normal,Normal
745,2025-01-18 12:15:41,56,Logout,SD608E6AC9CF2F216,Normal,Normal
746,2025-01-18 12:52:06,63,Login,S96A0C726A886A9FC,Normal,Normal
747,2025-01-18 12:52:42,63,Lihat Perkara,S96A0C726A886A9FC,Normal,Normal
748,2025-01-18 12:55:33,63,Cari Berkas,S96A0C726A886A9FC,Normal,Normal
749,2025-01-18 12:57:14,63,Logout,S96A0C726A886A9FC,Normal,Normal
750,2025-01-18 13:05:34,81,Login,S6C9B568FF1068B87,Normal,Normal
752,2025-01-18 13:07:23,81,Lihat Perkara,S6C9B568FF1068B87,Normal,Normal
754,2025-01-18 13:09:14,81,Cari Berkas,S6C9B568FF1068B87,Normal,Normal
757,2025-01-18 13:11:42,81,Logout,S6C9B568FF1068B87,aktivitas_terlalu_cepat,Medium
768,2025-01-18 15:13:07,74,Login,S3083807316E7D97B,Normal,Normal
769,2025-01-18 15:14:00,74,Lihat Perkara,S3083807316E7D97B,Normal,Normal
770,2025-01-18 15:14:51,74,Cari Berkas,S3083807316E7D97B,Normal,Normal
771,2025-01-18 15:15:24,74,Logout,S3083807316E7D97B,Normal,Normal
772,2025-01-18 15:34:42,26,Lihat Perkara,S599A20F181DCD57C,Normal,Normal
773,2025-01-18 15:35:15,26,Cari Berkas,S599A20F181DCD57C,durasi_tidak_wajar,Medium
774,2025-01-18 15:35:37,26,Logout,S599A20F181DCD57C,Normal,Normal
775,2025-01-19 08:31:17,24,Login,S9AD8A78B48E4EC7A,Normal,Normal
776,2025-01-19 08:31:28,24,Lihat Perkara,S9AD8A78B48E4EC7A,Normal,Normal
777,2025-01-19 08:31:50,24,Cari Berkas,S9AD8A78B48E4EC7A,Normal,Normal
778,2025-01-19 08:34:32,24,Logout,S9AD8A78B48E4EC7A,Normal,Normal
779,2025-01-19 12:06:39,78,Login,S5CED83B3F7A0BE7A,Normal,Normal
780,2025-01-19 12:08:55,78,Lihat Perkara,S5CED83B3F7A0BE7A,Normal,Normal
781,2025-01-19 12:11:40,78,Cari Berkas,S5CED83B3F7A0BE7A,Normal,Normal
782,2025-01-19 12:12:43,78,Logout,S5CED83B3F7A0BE7A,Normal,Normal
787,2025-01-19 14:30:52,41,Login,S03D9F8C35C922FA4,Normal,Normal
788,2025-01-19 14:31:29,41,Lihat Perkara,S03D9F8C35C922FA4,Normal,Normal
789,2025-01-19 14:33:49,41,Cari Berkas,S03D9F8C35C922FA4,Normal,Normal
790,2025-01-19 14:35:16,41,Logout,S03D9F8C35C922FA4,Normal,Normal
795,2025-01-19 15:28:08,56,Login,S91FD788A457CA8BC,Normal,Normal
796,2025-01-19 15:30:38,56,Lihat Perkara,S91FD788A457CA8BC,Normal,Normal
797,2025-01-19 15:32:13,40,Login,S84AA6E12208A9C4F,Normal,Normal
798,2025-01-19 15:32:41,56,Cari Berkas,S91FD788A457CA8BC,Normal,Normal
799,2025-01-19 15:33:35,56,Logout,S91FD788A457CA8BC,Normal,Normal
800,2025-01-19 15:34:25,40,Lihat Perkara,S84AA6E12208A9C4F,Normal,Normal
801,2025-01-19 15:35:02,40,Cari Berkas,S84AA6E12208A9C4F,Normal,Normal
802,2025-01-19 15:35:40,40,Logout,S84AA6E12208A9C4F,Normal,Normal
803,2025-01-19 15:52:28,85,Login,S4A703330FFC03136,Normal,Normal
804,2025-01-19 15:54:20,85,Lihat Perkara,S4A703330FFC03136,Normal,Normal
805,2025-01-19 15:56:34,85,Lihat Berkas,S4A703330FFC03136,Normal,Normal
806,2025-01-19 15:58:55,85,Input Berkas,S4A703330FFC03136,Normal,Normal
807,2025-01-19 16:01:36,85,Verifikasi,S4A703330FFC03136,Normal,Normal
808,2025-01-19 16:04:22,85,Logout,S4A703330FFC03136,Normal,Normal
809,2025-01-20 00:08:40,54,Login,S734FC5394FD360EA,login_luar_jam,Low
815,2025-01-20 07:48:34,85,Login,S2C5B2EB0303DA252,Normal,Normal
816,2025-01-20 07:49:51,85,Lihat Perkara,S2C5B2EB0303DA252,Normal,Normal
817,2025-01-20 07:52:22,85,Lihat Berkas,S2C5B2EB0303DA252,Normal,Normal
818,2025-01-20 07:54:37,85,Input Berkas,S2C5B2EB0303DA252,Normal,Normal
819,2025-01-20 07:57:22,85,Verifikasi,S2C5B2EB0303DA252,Normal,Normal
820,2025-01-20 07:59:31,85,Logout,S2C5B2EB0303DA252,Normal,Normal
821,2025-01-20 08:02:08,54,Login,S73B0A0917634C169,Normal,Normal
822,2025-01-20 08:03:52,54,Lihat Perkara,S73B0A0917634C169,Normal,Normal
823,2025-01-20 08:05:15,54,Lihat Berkas,S73B0A0917634C169,Normal,Normal
824,2025-01-20 08:05:44,54,Input Berkas,S73B0A0917634C169,Normal,Normal
825,2025-01-20 08:08:39,54,Verifikasi,S73B0A0917634C169,Normal,Normal
826,2025-01-20 08:09:12,54,Logout,S73B0A0917634C169,Normal,Normal
831,2025-01-20 09:47:42,31,Login,S527E3DEA3D99BD15,Normal,Normal
832,2025-01-20 09:50:39,31,Lihat Perkara,S527E3DEA3D99BD15,Normal,Normal
833,2025-01-20 09:53:04,31,Cari Berkas,S527E3DEA3D99BD15,Normal,Normal
834,2025-01-20 09:54:13,31,Logout,S527E3DEA3D99BD15,Normal,Normal
835,2025-01-20 10:11:13,83,Login,SB91E3D6EBD1A8F4B,Normal,Normal
836,2025-01-20 10:13:09,83,Lihat Perkara,SB91E3D6EBD1A8F4B,Normal,Normal
837,2025-01-20 10:14:04,83,Cari Berkas,SB91E3D6EBD1A8F4B,Normal,Normal
838,2025-01-20 10:14:23,83,Logout,SB91E3D6EBD1A8F4B,Normal,Normal
843,2025-01-20 13:24:19,72,Login,SB8EFFABA39DD381D,Normal,Normal
844,2025-01-20 13:27:15,72,Lihat Perkara,SB8EFFABA39DD381D,Normal,Normal
845,2025-01-20 13:30:02,72,Cari Berkas,SB8EFFABA39DD381D,Normal,Normal
846,2025-01-20 13:32:14,72,Logout,SB8EFFABA39DD381D,Normal,Normal
847,2025-01-20 13:59:55,30,Login,S95C7D0C264051DD8,device_berubah,Low
848,2025-01-20 14:02:39,30,Lihat Perkara,S95C7D0C264051DD8,Normal,Normal
849,2025-01-20 14:04:26,30,Cari Berkas,S95C7D0C264051DD8,Normal,Normal
850,2025-01-20 14:06:57,30,Logout,S95C7D0C264051DD8,Normal,Normal
851,2025-01-20 15:34:07,28,Login,SDF46529061EE411A,Normal,Normal
852,2025-01-20 15:35:13,28,Lihat Perkara,SDF46529061EE411A,Normal,Normal
853,2025-01-20 15:36:14,28,Cari Berkas,SDF46529061EE411A,Normal,Normal
854,2025-01-20 15:38:21,28,Logout,SDF46529061EE411A,Normal,Normal
855,2025-01-20 16:10:22,54,Lihat Perkara,S734FC5394FD360EA,Normal,Normal
856,2025-01-20 16:12:18,54,Lihat Berkas,S734FC5394FD360EA,Normal,Normal
857,2025-01-20 16:12:28,54,Input Berkas,S734FC5394FD360EA,Normal,Normal
858,2025-01-20 16:15:04,54,Verifikasi,S734FC5394FD360EA,Normal,Normal
859,2025-01-20 16:16:24,54,Logout,S734FC5394FD360EA,Normal,Normal
860,2025-01-21 00:49:38,18,Login,SE70CF2749930300A,login_luar_jam,Low
861,2025-01-21 01:23:46,75,Login,SD2483540478D02A3,login_luar_jam,Low
862,2025-01-21 06:05:29,30,Login,S1E2D45BC8B1B35C6,login_luar_jam,Low
863,2025-01-21 07:31:05,38,Login,S983AE726D060B692,Normal,Normal
864,2025-01-21 07:31:30,38,Lihat Perkara,S983AE726D060B692,Normal,Normal
865,2025-01-21 07:33:02,38,Cari Berkas,S983AE726D060B692,Normal,Normal
866,2025-01-21 07:35:42,38,Logout,S983AE726D060B692,Normal,Normal
867,2025-01-21 08:07:36,30,Lihat Perkara,S1E2D45BC8B1B35C6,Normal,Normal
868,2025-01-21 08:08:27,30,Cari Berkas,S1E2D45BC8B1B35C6,Normal,Normal
