user_id,activity,status,device,ip_address,duration_ms,object_count,hour,day_of_week,source_type,source_id,candidate_type,anomaly_type,severity,mutated_features,num_mutated_features,source_record_id
81.0,Logout,Berhasil,PC Windows,Public IP Address,7.23561914106675,0.6931471805599453,15,2,SYNTHETIC,synth_313,ANOMALY,external_ip_single_probe,Mild,ip_address,1,synth_313
82.0,Logout,Berhasil,Android,Public IP Address,6.822197390620491,0.6931471805599453,20,2,SYNTHETIC,synth_10155,ANOMALY,external_ip_single_probe,Mild,ip_address,1,synth_10155
58.0,Akses Berkas,Berhasil,PC Windows,Public IP Address,8.39840965542627,2.302585092994046,14,0,SYNTHETIC,synth_12104,ANOMALY,external_ip_single_probe,Mild,ip_address,1,synth_12104
82.0,Akses Berkas,Berhasil,Android,Public IP Address,7.904334842085095,1.3862943611198906,20,3,SYNTHETIC,synth_9633,ANOMALY,external_ip_single_probe,Mild,ip_address,1,synth_9633
29.0,Logout,Berhasil,PC Windows,Public IP Address,6.849066282633458,0.6931471805599453,22,0,SYNTHETIC,synth_3127,ANOMALY,external_ip_single_probe,Mild,ip_address,1,synth_3127
48.0,Akses Berkas,Berhasil,PC Windows,Public IP Address,8.445911989411274,0.6931471805599453,20,2,SYNTHETIC,synth_2927,ANOMALY,external_ip_single_probe,Mild,ip_address,1,synth_2927
56.0,Kelola Perkara,Berhasil,PC Windows,Public IP Address,7.3864708488298945,1.791759469228055,20,2,SYNTHETIC,synth_1245,ANOMALY,external_ip_single_probe,Mild,ip_address,1,synth_1245
26.0,Logout,Berhasil,iOS,Public IP Address,6.639875833826536,0.6931471805599453,18,1,SYNTHETIC,synth_4873,ANOMALY,external_ip_single_probe,Mild,ip_address,1,synth_4873
19.0,Kelola Perkara,Berhasil,iOS,Public IP Address,7.59337419312129,1.3862943611198906,14,5,SYNTHETIC,synth_3673,ANOMALY,external_ip_single_probe,Mild,ip_address,1,synth_3673
49.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.329093736246592,2.079441541679836,0,4,SYNTHETIC,synth_8534,ANOMALY,unusual_device_single,Mild,device,1,synth_8534
46.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.769641976852503,0.6931471805599453,18,3,SYNTHETIC,synth_1541,ANOMALY,unusual_device_single,Mild,device,1,synth_1541
22.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.679599185844383,2.19722457733622,20,4,SYNTHETIC,synth_7366,ANOMALY,unusual_device_single,Mild,device,1,synth_7366
76.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.230481447578482,0.6931471805599453,19,3,SYNTHETIC,synth_12550,ANOMALY,unusual_device_single,Mild,device,1,synth_12550
67.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.682029433869172,1.791759469228055,21,3,SYNTHETIC,synth_13651,ANOMALY,unusual_device_single,Mild,device,1,synth_13651
34.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.587550014824796,0.6931471805599453,21,1,SYNTHETIC,synth_6314,ANOMALY,unusual_device_single,Mild,device,1,synth_6314
21.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.266935347610456,1.791759469228055,14,3,SYNTHETIC,synth_13136,ANOMALY,unusual_device_single,Mild,device,1,synth_13136
82.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.132497551660044,0.6931471805599453,23,3,SYNTHETIC,synth_6400,ANOMALY,unusual_device_single,Mild,device,1,synth_6400
57.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.038783541388542,0.6931471805599453,23,1,SYNTHETIC,synth_13607,ANOMALY,unusual_device_single,Mild,device,1,synth_13607
41.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.044905117129371,1.6094379124341005,23,2,SYNTHETIC,synth_7276,ANOMALY,unusual_device_single,Mild,device,1,synth_7276
62.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.389563953677635,0.6931471805599453,23,3,SYNTHETIC,synth_8824,ANOMALY,unusual_device_single,Mild,device,1,synth_8824
28.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,5.860786223465865,0.6931471805599453,17,3,SYNTHETIC,synth_5480,ANOMALY,unusual_device_single,Mild,device,1,synth_5480
26.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.448700194970938,1.791759469228055,22,4,SYNTHETIC,synth_2482,ANOMALY,unusual_device_single,Mild,device,1,synth_2482
47.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.604654467186231,2.19722457733622,14,1,SYNTHETIC,synth_5406,ANOMALY,unusual_device_single,Mild,device,1,synth_5406
61.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.806829360392176,0.6931471805599453,20,5,SYNTHETIC,synth_3398,ANOMALY,unusual_device_single,Mild,device,1,synth_3398
60.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.333279628139691,0.6931471805599453,18,6,SYNTHETIC,synth_2542,ANOMALY,unusual_device_single,Mild,device,1,synth_2542
33.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.201170883281678,2.19722457733622,21,2,SYNTHETIC,synth_38,ANOMALY,unusual_device_single,Mild,device,1,synth_38
43.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.692083742506628,0.6931471805599453,16,5,SYNTHETIC,synth_442,ANOMALY,unusual_device_single,Mild,device,1,synth_442
26.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.258412150595307,0.6931471805599453,20,0,SYNTHETIC,synth_13846,ANOMALY,unusual_device_single,Mild,device,1,synth_13846
62.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.513185170018698,2.302585092994046,14,0,SYNTHETIC,synth_4342,ANOMALY,unusual_device_single,Mild,device,1,synth_4342
51.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.674880467251832,2.079441541679836,17,0,SYNTHETIC,synth_7140,ANOMALY,unusual_device_single,Mild,device,1,synth_7140
55.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.8804263442924,1.0986122886681098,16,6,SYNTHETIC,synth_7948,ANOMALY,unusual_device_single,Mild,device,1,synth_7948
85.0,Verifikasi,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.813438494528507,1.3862943611198906,14,1,SYNTHETIC,synth_2351,ANOMALY,unusual_device_single,Mild,device,1,synth_2351
6.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.387090235656757,0.6931471805599453,18,1,SYNTHETIC,synth_12165,ANOMALY,unusual_device_single,Mild,device,1,synth_12165
80.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.139884552226255,0.6931471805599453,19,4,SYNTHETIC,synth_3947,ANOMALY,unusual_device_single,Mild,device,1,synth_3947
25.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.967909201801884,0.6931471805599453,22,1,SYNTHETIC,synth_10455,ANOMALY,unusual_device_single,Mild,device,1,synth_10455
32.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.464635940677562,1.791759469228055,21,2,SYNTHETIC,synth_11009,ANOMALY,unusual_device_single,Mild,device,1,synth_11009
65.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.036148493750536,2.3978952727983707,22,2,SYNTHETIC,synth_3584,ANOMALY,unusual_device_single,Mild,device,1,synth_3584
82.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.187657164114956,0.6931471805599453,19,1,SYNTHETIC,synth_6571,ANOMALY,unusual_device_single,Mild,device,1,synth_6571
30.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.395721608602045,0.6931471805599453,14,1,SYNTHETIC,synth_13328,ANOMALY,unusual_device_single,Mild,device,1,synth_13328
57.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.490438454107418,1.3862943611198906,22,6,SYNTHETIC,synth_10063,ANOMALY,unusual_device_single,Mild,device,1,synth_10063
62.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.313220387090301,0.6931471805599453,21,3,SYNTHETIC,synth_110,ANOMALY,unusual_device_single,Mild,device,1,synth_110
68.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.1308988302963465,1.0986122886681098,20,6,SYNTHETIC,synth_11467,ANOMALY,unusual_device_single,Mild,device,1,synth_11467
73.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.738152494595957,0.6931471805599453,22,3,SYNTHETIC,synth_13966,ANOMALY,unusual_device_single,Mild,device,1,synth_13966
79.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.170468578330674,1.3862943611198906,22,3,SYNTHETIC,synth_113,ANOMALY,unusual_device_single,Mild,device,1,synth_113
18.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.745236349484363,1.9459101490553128,21,0,SYNTHETIC,synth_2581,ANOMALY,unusual_device_single,Mild,device,1,synth_2581
41.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.51025834052315,0.6931471805599453,17,4,SYNTHETIC,synth_2205,ANOMALY,unusual_device_single,Mild,device,1,synth_2205
23.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.391917113392602,2.3978952727983707,18,3,SYNTHETIC,synth_9058,ANOMALY,unusual_device_single,Mild,device,1,synth_9058
1.0,Login,Berhasil,Virtual Machine,Localhost / Loopback,0.0,0.6931471805599453,3,6,REAL_DB,real_db_344,ANOMALY,unusual_device_single,Mild,device,1,real_db_344
37.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,5.831882477283517,0.6931471805599453,20,4,SYNTHETIC,synth_1926,ANOMALY,unusual_device_single,Mild,device,1,synth_1926
69.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.283448228756631,0.6931471805599453,17,1,SYNTHETIC,synth_5664,ANOMALY,unusual_device_single,Mild,device,1,synth_5664
58.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.425953657077541,0.6931471805599453,22,2,SYNTHETIC,synth_13912,ANOMALY,unusual_device_single,Mild,device,1,synth_13912
82.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.914617709040679,1.3862943611198906,23,1,SYNTHETIC,synth_9566,ANOMALY,unusual_device_single,Mild,device,1,synth_9566
38.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.9957661563048505,2.079441541679836,16,5,SYNTHETIC,synth_12348,ANOMALY,unusual_device_single,Mild,device,1,synth_12348
41.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.447751280047908,1.0986122886681098,18,1,SYNTHETIC,synth_9830,ANOMALY,unusual_device_single,Mild,device,1,synth_9830
63.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.2875606403097235,2.302585092994046,17,3,SYNTHETIC,synth_9050,ANOMALY,unusual_device_single,Mild,device,1,synth_9050
1.0,Login,Berhasil,Virtual Machine,Localhost / Loopback,0.0,0.6931471805599453,3,0,REAL_DB,real_db_58,ANOMALY,unusual_device_single,Mild,device,1,real_db_58
45.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.620705086838262,0.6931471805599453,23,1,SYNTHETIC,synth_7221,ANOMALY,unusual_device_single,Mild,device,1,synth_7221
73.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.411818267709897,1.6094379124341005,22,4,SYNTHETIC,synth_10822,ANOMALY,unusual_device_single,Mild,device,1,synth_10822
66.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.386400901166214,1.6094379124341005,14,4,SYNTHETIC,synth_12294,ANOMALY,unusual_device_single,Mild,device,1,synth_12294
33.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.029087564149662,2.302585092994046,18,4,SYNTHETIC,synth_2743,ANOMALY,unusual_device_single,Mild,device,1,synth_2743
64.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.082218910376446,0.6931471805599453,20,2,SYNTHETIC,synth_2924,ANOMALY,unusual_device_single,Mild,device,1,synth_2924
54.0,Kelola Berkas,Gagal,Virtual Machine,Private Network 192.168.x.x,9.27977314669152,1.3862943611198906,14,0,SYNTHETIC,synth_11159,ANOMALY,unusual_device_single,Mild,device,1,synth_11159
54.0,Verifikasi,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.871645667501872,1.0986122886681098,23,2,SYNTHETIC,synth_4444,ANOMALY,unusual_device_single,Mild,device,1,synth_4444
73.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.884486652042782,0.6931471805599453,20,3,SYNTHETIC,synth_3891,ANOMALY,unusual_device_single,Mild,device,1,synth_3891
40.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.09101504171053,2.079441541679836,22,5,SYNTHETIC,synth_13475,ANOMALY,unusual_device_single,Mild,device,1,synth_13475
43.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.660254034256889,2.079441541679836,20,5,SYNTHETIC,synth_6455,ANOMALY,unusual_device_single,Mild,device,1,synth_6455
69.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.478509642208569,0.6931471805599453,16,6,SYNTHETIC,synth_3997,ANOMALY,unusual_device_single,Mild,device,1,synth_3997
26.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.145984467714388,1.791759469228055,18,1,SYNTHETIC,synth_4871,ANOMALY,unusual_device_single,Mild,device,1,synth_4871
22.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.313886831633462,0.6931471805599453,18,3,SYNTHETIC,synth_6365,ANOMALY,unusual_device_single,Mild,device,1,synth_6365
68.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.039157390473237,1.6094379124341005,14,3,SYNTHETIC,synth_1536,ANOMALY,unusual_device_single,Mild,device,1,synth_1536
58.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.395721608602045,0.6931471805599453,20,0,SYNTHETIC,synth_13007,ANOMALY,unusual_device_single,Mild,device,1,synth_13007
48.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.659293919683638,0.6931471805599453,20,2,SYNTHETIC,synth_10481,ANOMALY,unusual_device_single,Mild,device,1,synth_10481
29.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.091742115095153,0.6931471805599453,22,3,SYNTHETIC,synth_11661,ANOMALY,unusual_device_single,Mild,device,1,synth_11661
28.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.502186486602924,2.3978952727983707,18,2,SYNTHETIC,synth_4636,ANOMALY,unusual_device_single,Mild,device,1,synth_4636
70.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.063785208687608,0.6931471805599453,16,5,SYNTHETIC,synth_8263,ANOMALY,unusual_device_single,Mild,device,1,synth_8263
54.0,Kelola Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.1797604936999,1.9459101490553128,21,5,SYNTHETIC,synth_9729,ANOMALY,unusual_device_single,Mild,device,1,synth_9729
19.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.307202314764738,0.6931471805599453,17,1,SYNTHETIC,synth_1219,ANOMALY,unusual_device_single,Mild,device,1,synth_1219
85.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.502790045915623,0.6931471805599453,21,6,SYNTHETIC,synth_519,ANOMALY,unusual_device_single,Mild,device,1,synth_519
18.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.541029999189903,0.6931471805599453,15,3,SYNTHETIC,synth_12816,ANOMALY,unusual_device_single,Mild,device,1,synth_12816
23.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.724888439323074,2.19722457733622,17,6,SYNTHETIC,synth_13516,ANOMALY,unusual_device_single,Mild,device,1,synth_13516
29.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.437933510430605,1.0986122886681098,18,4,SYNTHETIC,synth_3292,ANOMALY,unusual_device_single,Mild,device,1,synth_3292
50.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.09040229659332,0.6931471805599453,21,3,SYNTHETIC,synth_3901,ANOMALY,unusual_device_single,Mild,device,1,synth_3901
59.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.553810852008231,0.6931471805599453,23,1,SYNTHETIC,synth_14151,ANOMALY,unusual_device_single,Mild,device,1,synth_14151
30.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.004881989712859,0.6931471805599453,16,5,SYNTHETIC,synth_3693,ANOMALY,unusual_device_single,Mild,device,1,synth_3693
76.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.580699752224563,0.6931471805599453,16,1,SYNTHETIC,synth_9543,ANOMALY,unusual_device_single,Mild,device,1,synth_9543
27.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.776506992372183,0.6931471805599453,21,1,SYNTHETIC,synth_4113,ANOMALY,unusual_device_single,Mild,device,1,synth_4113
65.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.54849804124465,1.0986122886681098,21,0,SYNTHETIC,synth_3767,ANOMALY,unusual_device_single,Mild,device,1,synth_3767
6.0,Login,Berhasil,Virtual Machine,Localhost / Loopback,0.0,0.6931471805599453,9,2,REAL_DB,real_db_242,ANOMALY,unusual_device_single,Mild,device,1,real_db_242
58.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.063692634269517,2.3978952727983707,19,3,SYNTHETIC,synth_12279,ANOMALY,unusual_device_single,Mild,device,1,synth_12279
77.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.35490952835879,2.3978952727983707,19,0,SYNTHETIC,synth_13554,ANOMALY,unusual_device_single,Mild,device,1,synth_13554
49.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.028278520230698,0.6931471805599453,20,3,SYNTHETIC,synth_11040,ANOMALY,unusual_device_single,Mild,device,1,synth_11040
73.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.710653323501202,0.6931471805599453,14,6,SYNTHETIC,synth_5577,ANOMALY,unusual_device_single,Mild,device,1,synth_5577
54.0,Kelola Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.58615939588096,1.0986122886681098,17,0,SYNTHETIC,synth_12444,ANOMALY,unusual_device_single,Mild,device,1,synth_12444
25.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.447751280047908,1.9459101490553128,17,2,SYNTHETIC,synth_10137,ANOMALY,unusual_device_single,Mild,device,1,synth_10137
56.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.71333788887187,1.3862943611198906,17,3,SYNTHETIC,synth_11626,ANOMALY,unusual_device_single,Mild,device,1,synth_11626
35.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.539585955617669,0.6931471805599453,22,0,SYNTHETIC,synth_2588,ANOMALY,unusual_device_single,Mild,device,1,synth_2588
55.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.532869670801245,0.6931471805599453,20,2,SYNTHETIC,synth_14458,ANOMALY,unusual_device_single,Mild,device,1,synth_14458
71.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.52649485957079,0.6931471805599453,23,6,SYNTHETIC,synth_1693,ANOMALY,unusual_device_single,Mild,device,1,synth_1693
66.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.007700012884026,1.3862943611198906,15,6,SYNTHETIC,synth_201,ANOMALY,unusual_device_single,Mild,device,1,synth_201
75.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.20455776256869,0.6931471805599453,21,6,SYNTHETIC,synth_11792,ANOMALY,unusual_device_single,Mild,device,1,synth_11792
48.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.577861357721047,0.6931471805599453,17,3,SYNTHETIC,synth_1862,ANOMALY,unusual_device_single,Mild,device,1,synth_1862
34.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.042632833682381,0.6931471805599453,19,2,SYNTHETIC,synth_14453,ANOMALY,unusual_device_single,Mild,device,1,synth_14453
22.0,Logout,Berhasil,Virtual Machine,Private Network 192.168.x.x,6.930494765951626,0.6931471805599453,21,4,SYNTHETIC,synth_7044,ANOMALY,unusual_device_single,Mild,device,1,synth_7044
62.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.516593011344206,2.19722457733622,20,2,SYNTHETIC,synth_6943,ANOMALY,unusual_device_single,Mild,device,1,synth_6943
78.0,Login,Gagal,Virtual Machine,Private Network 192.168.x.x,7.31986492980897,0.6931471805599453,14,2,SYNTHETIC,synth_6910,ANOMALY,unusual_device_single,Mild,device,1,synth_6910
79.0,Login,Berhasil,Virtual Machine,Private Network 192.168.x.x,7.493317248862145,0.6931471805599453,19,0,SYNTHETIC,synth_9528,ANOMALY,unusual_device_single,Mild,device,1,synth_9528
55.0,Akses Berkas,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.781248333236862,0.6931471805599453,14,1,SYNTHETIC,synth_2610,ANOMALY,unusual_device_single,Mild,device,1,synth_2610
8.0,Peminjaman,Berhasil,Virtual Machine,Localhost / Loopback,0.0,0.6931471805599453,7,3,REAL_DB,real_db_176,ANOMALY,unusual_device_single,Mild,device,1,real_db_176
