source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,anomaly_type,severity,source_record_id,mutated_features,original_values,canonical_values,raw_numeric_domain
SYNTHETIC,synth_508,33,Lihat Perkara,Berhasil,Laptop Windows,8.8.8.8,2508.0,5.0,2025-01-12 14:26:01,False,Normal,ANOMALY_V3,external_access,Mild,synth_508,ip_address,"{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.247"", ""durasi_ms"": 2508.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-01-12 14:26:01""}","{""user_id"": 33.0, ""activity"": ""Kelola Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.827639546366422, ""object_count"": 1.791759469228055, ""hour"": 21, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_12475,36,Lihat Perkara,Berhasil,Windows,8.8.8.8,893.0,4.0,2025-10-27 16:27:36,False,Normal,ANOMALY_V3,external_access,Mild,synth_12475,ip_address,"{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.93"", ""durasi_ms"": 893.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-10-27 16:27:36""}","{""user_id"": 36.0, ""activity"": ""Kelola Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 6.795705775173514, ""object_count"": 1.6094379124341003, ""hour"": 23, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_3901,50,Cari Berkas,Berhasil,Windows,8.8.8.8,3262.0,1.0,2025-04-03 14:36:56,False,Normal,ANOMALY_V3,external_access,Mild,synth_3901,ip_address,"{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.220"", ""durasi_ms"": 3262.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-03 14:36:56""}","{""user_id"": 50.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.09040229659332, ""object_count"": 0.6931471805599453, ""hour"": 21, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_8193,44,Lihat Perkara,Berhasil,iPhone,8.8.8.8,5479.0,2.0,2025-07-17 12:12:30,False,Normal,ANOMALY_V3,external_access,Mild,synth_8193,ip_address,"{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.228"", ""durasi_ms"": 5479.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-07-17 12:12:30""}","{""user_id"": 44.0, ""activity"": ""Kelola Perkara"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.608860379942062, ""object_count"": 1.0986122886681098, ""hour"": 19, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_6450,84,Dashboard,Berhasil,Windows,8.8.8.8,4447.0,1.0,2025-06-07 09:23:25,False,Normal,ANOMALY_V3,external_access,Mild,synth_6450,ip_address,"{""aksi"": ""Dashboard"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.41"", ""durasi_ms"": 4447.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-07 09:23:25""}","{""user_id"": 84.0, ""activity"": ""Laporan & Anomali"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.400209835930418, ""object_count"": 0.6931471805599453, ""hour"": 16, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_5481,80,Login,Berhasil,PC Windows,8.8.8.8,1971.0,1.0,2025-05-15 14:16:54,False,Normal,ANOMALY_V3,external_access,Mild,synth_5481,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.58"", ""durasi_ms"": 1971.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-15 14:16:54""}","{""user_id"": 80.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.586803535162581, ""object_count"": 0.6931471805599453, ""hour"": 21, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_2932,73,Lihat Perkara,Berhasil,Android,8.8.8.8,5638.0,2.0,2025-03-12 14:23:42,False,Normal,ANOMALY_V3,external_access,Mild,synth_2932,ip_address,"{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.38"", ""durasi_ms"": 5638.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-03-12 14:23:42""}","{""user_id"": 73.0, ""activity"": ""Kelola Perkara"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.637462023807181, ""object_count"": 1.0986122886681098, ""hour"": 21, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_8826,62,Cari Berkas,Berhasil,PC Windows,8.8.8.8,565.0,3.0,2025-07-31 16:15:59,False,Normal,ANOMALY_V3,external_access,Mild,synth_8826,ip_address,"{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.238"", ""durasi_ms"": 565.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-07-31 16:15:59""}","{""user_id"": 62.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 6.338594078203183, ""object_count"": 1.3862943611198906, ""hour"": 23, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_70,54,Login,Berhasil,PC Windows,8.8.8.8,1495.0,1.0,2025-01-02 09:31:44,False,Normal,ANOMALY_V3,external_access,Mild,synth_70,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 1495.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-02 09:31:44""}","{""user_id"": 54.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.310550158534422, ""object_count"": 0.6931471805599453, ""hour"": 16, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_2817,1,Logout,Berhasil,Windows,8.8.8.8,469.0,1.0,2025-03-09 12:18:36,False,Normal,ANOMALY_V3,external_access,Mild,synth_2817,ip_address,"{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 469.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-09 12:18:36""}","{""user_id"": 1.0, ""activity"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 6.152732694704104, ""object_count"": 0.6931471805599453, ""hour"": 19, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_589,33,Lihat Perkara,Berhasil,Laptop Windows,8.8.8.8,4406.0,10.0,2025-01-14 14:45:38,False,Normal,ANOMALY_V3,external_access,Mild,synth_589,ip_address,"{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.247"", ""durasi_ms"": 4406.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-01-14 14:45:38""}","{""user_id"": 33.0, ""activity"": ""Kelola Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.390949464841986, ""object_count"": 2.3978952727983707, ""hour"": 21, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_7968,72,Login,Berhasil,Android,8.8.8.8,1638.0,1.0,2025-07-13 13:50:18,False,Normal,ANOMALY_V3,external_access,Mild,synth_7968,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.103"", ""durasi_ms"": 1638.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-13 13:50:18""}","{""user_id"": 72.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.40184157874383, ""object_count"": 0.6931471805599453, ""hour"": 20, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_3145,26,Cari Berkas,Berhasil,iPhone,8.8.8.8,2477.0,2.0,2025-03-18 09:13:22,False,Normal,ANOMALY_V3,external_access,Mild,synth_3145,ip_address,"{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.109"", ""durasi_ms"": 2477.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-03-18 09:13:22""}","{""user_id"": 26.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.815207062189088, ""object_count"": 1.0986122886681098, ""hour"": 16, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_9279,34,Login,Berhasil,PC Windows,8.8.8.8,743.0,1.0,2025-08-12 10:16:07,False,Normal,ANOMALY_V3,external_access,Mild,synth_9279,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.28"", ""durasi_ms"": 743.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-12 10:16:07""}","{""user_id"": 34.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 6.612041034833092, ""object_count"": 0.6931471805599453, ""hour"": 17, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_6426,32,Lihat Perkara,Berhasil,PC Windows,8.8.8.8,1585.0,9.0,2025-06-06 13:04:48,False,Normal,ANOMALY_V3,external_access,Mild,synth_6426,ip_address,"{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.41"", ""durasi_ms"": 1585.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-06-06 13:04:48""}","{""user_id"": 32.0, ""activity"": ""Kelola Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.368970402194793, ""object_count"": 2.302585092994046, ""hour"": 20, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_2232,53,Login,Berhasil,PC Windows,8.8.8.8,1767.0,1.0,2025-02-22 11:34:50,False,Normal,ANOMALY_V3,external_access,Mild,synth_2232,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.118"", ""durasi_ms"": 1767.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-22 11:34:50""}","{""user_id"": 53.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.477604243197589, ""object_count"": 0.6931471805599453, ""hour"": 18, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_8827,62,Logout,Berhasil,PC Windows,8.8.8.8,415.0,1.0,2025-07-31 16:16:19,False,Normal,ANOMALY_V3,external_access,Mild,synth_8827,ip_address,"{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.238"", ""durasi_ms"": 415.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-31 16:16:19""}","{""user_id"": 62.0, ""activity"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 6.030685260261263, ""object_count"": 0.6931471805599453, ""hour"": 23, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_12289,65,Lihat Perkara,Berhasil,Windows,8.8.8.8,4737.0,3.0,2025-10-23 14:49:23,False,Normal,ANOMALY_V3,external_access,Mild,synth_12289,ip_address,"{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.60"", ""durasi_ms"": 4737.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-10-23 14:49:23""}","{""user_id"": 65.0, ""activity"": ""Kelola Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.463370384718731, ""object_count"": 1.3862943611198906, ""hour"": 21, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_4022,48,Lihat Berkas,Berhasil,Laptop Windows,8.8.8.8,3874.0,2.0,2025-04-06 15:22:46,False,Normal,ANOMALY_V3,external_access,Mild,synth_4022,ip_address,"{""aksi"": ""Lihat Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.199"", ""durasi_ms"": 3874.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-04-06 15:22:46""}","{""user_id"": 48.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.262300941787448, ""object_count"": 1.0986122886681098, ""hour"": 22, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_11740,81,Logout,Berhasil,Laptop Windows,8.8.8.8,1221.0,1.0,2025-10-11 10:53:24,False,Normal,ANOMALY_V3,external_access,Mild,synth_11740,ip_address,"{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.132"", ""durasi_ms"": 1221.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-11 10:53:24""}","{""user_id"": 81.0, ""activity"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.108244139731541, ""object_count"": 0.6931471805599453, ""hour"": 17, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_3344,21,Cari Berkas,Berhasil,Windows,8.8.8.8,5543.0,8.0,2025-03-22 09:39:51,False,Normal,ANOMALY_V3,external_access,Mild,synth_3344,ip_address,"{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.9"", ""durasi_ms"": 5543.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-03-22 09:39:51""}","{""user_id"": 21.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.620471540869739, ""object_count"": 2.1972245773362196, ""hour"": 16, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_1096,46,Logout,Berhasil,Laptop Windows,8.8.8.8,1442.0,1.0,2025-01-25 10:19:24,False,Normal,ANOMALY_V3,external_access,Mild,synth_1096,ip_address,"{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.182"", ""durasi_ms"": 1442.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-25 10:19:24""}","{""user_id"": 46.0, ""activity"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.274479558773871, ""object_count"": 0.6931471805599453, ""hour"": 17, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_9936,75,Login,Berhasil,Laptop Windows,8.8.8.8,1174.0,1.0,2025-08-29 10:40:50,False,Normal,ANOMALY_V3,external_access,Mild,synth_9936,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.192"", ""durasi_ms"": 1174.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-29 10:40:50""}","{""user_id"": 75.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.069023426578259, ""object_count"": 0.6931471805599453, ""hour"": 17, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_14782,71,Login,Berhasil,PC Windows,8.8.8.8,433.0,1.0,2025-12-26 08:39:14,False,Normal,ANOMALY_V3,external_access,Mild,synth_14782,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.56"", ""durasi_ms"": 433.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-26 08:39:14""}","{""user_id"": 71.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 6.073044534100405, ""object_count"": 0.6931471805599453, ""hour"": 15, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_10654,52,Logout,Berhasil,Windows,8.8.8.8,740.0,1.0,2025-09-14 12:45:38,False,Normal,ANOMALY_V3,external_access,Mild,synth_10654,ip_address,"{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 740.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-14 12:45:38""}","{""user_id"": 52.0, ""activity"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 6.608000625296087, ""object_count"": 0.6931471805599453, ""hour"": 19, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_3207,50,Login,Berhasil,Windows,8.8.8.8,995.0,1.0,2025-03-19 13:00:55,False,Normal,ANOMALY_V3,external_access,Mild,synth_3207,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.220"", ""durasi_ms"": 995.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-19 13:00:55""}","{""user_id"": 50.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 6.903747257584598, ""object_count"": 0.6931471805599453, ""hour"": 20, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_8723,26,Login,Berhasil,iPhone,8.8.8.8,1143.0,1.0,2025-07-29 13:04:03,False,Normal,ANOMALY_V3,external_access,Mild,synth_8723,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.109"", ""durasi_ms"": 1143.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-29 13:04:03""}","{""user_id"": 26.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.042286171939743, ""object_count"": 0.6931471805599453, ""hour"": 20, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_201,66,Cari Berkas,Berhasil,Windows,8.8.8.8,3003.0,3.0,2025-01-05 08:56:51,False,Normal,ANOMALY_V3,external_access,Mild,synth_201,ip_address,"{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.208"", ""durasi_ms"": 3003.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-01-05 08:56:51""}","{""user_id"": 66.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.007700012884026, ""object_count"": 1.3862943611198906, ""hour"": 15, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_13210,55,Input Berkas,Berhasil,PC Windows,8.8.8.8,2605.0,10.0,2025-11-14 16:00:16,False,Normal,ANOMALY_V3,external_access,Mild,synth_13210,ip_address,"{""aksi"": ""Input Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.92"", ""durasi_ms"": 2605.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-11-14 16:00:16""}","{""user_id"": 55.0, ""activity"": ""Kelola Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.8655717576847906, ""object_count"": 2.3978952727983707, ""hour"": 23, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_11425,84,Login,Berhasil,Windows,8.8.8.8,1221.0,1.0,2025-10-04 16:57:03,False,Normal,ANOMALY_V3,external_access,Mild,synth_11425,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.41"", ""durasi_ms"": 1221.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-04 16:57:03""}","{""user_id"": 84.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.108244139731541, ""object_count"": 0.6931471805599453, ""hour"": 23, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_14359,38,Login,Berhasil,PC Windows,8.8.8.8,1445.0,1.0,2025-12-15 10:28:43,False,Normal,ANOMALY_V3,external_access,Mild,synth_14359,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.208"", ""durasi_ms"": 1445.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-15 10:28:43""}","{""user_id"": 38.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 7.27655640271871, ""object_count"": 0.6931471805599453, ""hour"": 17, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_1263,52,Login,Berhasil,Windows,8.8.8.8,824.0,1.0,2025-01-30 07:11:22,False,Normal,ANOMALY_V3,external_access,Mild,synth_1263,ip_address,"{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 824.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-30 07:11:22""}","{""user_id"": 52.0, ""activity"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 6.715383386334681, ""object_count"": 0.6931471805599453, ""hour"": 14, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_9597,28,Cari Berkas,Berhasil,iPhone,8.8.8.8,5903.0,7.0,2025-08-20 12:32:45,False,Normal,ANOMALY_V3,external_access,Mild,synth_9597,ip_address,"{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.73"", ""durasi_ms"": 5903.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-08-20 12:32:45""}","{""user_id"": 28.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.683385366280309, ""object_count"": 2.0794415416798357, ""hour"": 19, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_11355,63,Cari Berkas,Berhasil,iPhone,8.8.8.8,5020.0,4.0,2025-10-03 15:20:58,False,Normal,ANOMALY_V3,external_access,Mild,synth_11355,ip_address,"{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.58"", ""durasi_ms"": 5020.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-10-03 15:20:58""}","{""user_id"": 63.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Public IP Address"", ""duration_ms"": 8.521384396034705, ""object_count"": 1.6094379124341003, ""hour"": 22, ""day_of_week"": 4}",raw_before_log1p
